"Area Name","dis2012","breast_2012","immun2011","dwellterraced2012","dwellroom12012","jobs2011","urbanclass","house_prices_mean","cat1","cat2","cat3","cat4","cat5","cat6"
"S01002020",0,100,100,0,2,2.6,1,130244,"1","0","0","0","0","0"
"S01002021",8620.7,40,100,11,0,11.5,1,113104,"1","0","0","0","0","0"
"S01002022",4965.2,28.6,100,43,0,4.5,5,171225,"0","0","0","0","1","0"
"S01002023",1212.1,85.7,100,3,0,0,1,244648,"1","0","0","0","0","0"
"S01002024",2463.1,66.7,100,13,0,3.4,1,272747,"1","0","0","0","0","0"
"S01002025",2500,25,83.3,0,0,3.3,1,107230,"1","0","0","0","0","0"
"S01002026",3526.1,100,100,37,0,0,1,241239,"1","0","0","0","0","0"
"S01002027",1382.5,100,100,1,1,2.2,1,147260,"1","0","0","0","0","0"
"S01002028",808.4,75,100,8,0,0,1,226826,"1","0","0","0","0","0"
"S01002029",647.7,80,100,0,0,1.7,1,280645,"1","0","0","0","0","0"
"S01002030",3901.9,70,100,0,0,3.4,1,123647,"1","0","0","0","0","0"
"S01002031",3778.3,40,100,0,9,4.3,1,91356,"1","0","0","0","0","0"
"S01002032",2659.6,100,100,3,0,0,1,206167,"1","0","0","0","0","0"
"S01002033",5876.1,75,100,1,0,0,1,108986,"1","0","0","0","0","0"
"S01002034",2271,66.7,100,1,1,1.1,1,191321,"1","0","0","0","0","0"
"S01002035",2238.8,80,91.7,15,0,0,1,127393,"1","0","0","0","0","0"
"S01002036",2949.9,80,100,0,1,3.3,1,93967,"1","0","0","0","0","0"
"S01002037",2732.2,100,100,2,0,2.4,1,220348,"1","0","0","0","0","0"
"S01002038",647.7,100,100,3,0,2.3,1,340366,"1","0","0","0","0","0"
"S01002039",3395.6,66.7,100,16,0,20.8,1,248342,"1","0","0","0","0","0"
"S01002040",2522.1,71.4,100,0,1,3.5,1,142400,"1","0","0","0","0","0"
"S01002041",2304.1,85.7,100,5,0,2.4,1,157498,"1","0","0","0","0","0"
"S01002042",7734.8,58.3,100,19,0,0,1,173496,"1","0","0","0","0","0"
"S01002043",3571.4,57.1,100,7,0,0,1,183747,"1","0","0","0","0","0"
"S01002044",9233,25,93.8,9,0,17.7,1,65708,"1","0","0","0","0","0"
"S01002045",4076.1,30,88.9,32,0,0,1,182486,"1","0","0","0","0","0"
"S01002046",4484.3,80,100,0,1,7.1,1,106875,"1","0","0","0","0","0"
"S01002047",2873.6,100,100,9,0,0,1,292510,"1","0","0","0","0","0"
"S01002048",1674.1,100,100,0,0,1.9,1,213975,"1","0","0","0","0","0"
"S01002049",4684.8,87.5,100,0,1,1.5,1,176168,"1","0","0","0","0","0"
"S01002050",6648.9,62.5,0,0,0,0,1,243999,"1","0","0","0","0","0"
"S01002051",12515.6,0,100,55,0,5.7,1,111888,"1","0","0","0","0","0"
"S01002052",4012,50,100,1,1,0,1,105556,"1","0","0","0","0","0"
"S01002053",925.1,60,100,0,1,0,1,258581,"1","0","0","0","0","0"
"S01002054",2512.6,66.7,100,2,0,2.8,1,179177,"1","0","0","0","0","0"
"S01002055",3767.5,57.1,100,29,0,3.1,1,180037,"1","0","0","0","0","0"
"S01002056",5285.4,42.9,100,10,0,0,1,179916,"1","0","0","0","0","0"
"S01002057",1762.6,69.2,100,26,0,0,1,224791,"1","0","0","0","0","0"
"S01002058",4076.1,66.7,100,0,35,4.1,1,205914,"1","0","0","0","0","0"
"S01002059",5467.8,85.7,75,1,0,0,1,133077,"1","0","0","0","0","0"
"S01002060",1893.9,100,0,0,0,1.6,1,172431,"1","0","0","0","0","0"
"S01002061",2831.3,100,100,1,1,3.2,1,166132,"1","0","0","0","0","0"
"S01002062",9016.4,57.1,100,3,0,0,1,96286,"1","0","0","0","0","0"
"S01002063",3682.5,62.5,100,3,1,0,1,159636,"1","0","0","0","0","0"
"S01002064",5046.6,58.8,100,0,0,4.4,1,155807,"1","0","0","0","0","0"
"S01002065",2317.5,50,100,0,0,1.7,1,271000,"1","0","0","0","0","0"
"S01002066",4215.9,88.9,40,2,2,1.6,1,336796,"1","0","0","0","0","0"
"S01002067",3176.6,50,100,3,0,0,1,185392,"1","0","0","0","0","0"
"S01002068",4676.9,80,75,0,1,2.8,1,113570,"1","0","0","0","0","0"
"S01002069",4000,57.1,100,47,0,0,1,222526,"1","0","0","0","0","0"
"S01002070",6955.2,50,100,5,3,4.2,1,171423,"1","0","0","0","0","0"
"S01002071",1297,100,100,3,1,0,1,130278,"1","0","0","0","0","0"
"S01002072",2118.6,62.5,100,27,0,4.6,1,216583,"1","0","0","0","0","0"
"S01002073",5931.2,33.3,100,0,0,4,1,117389,"1","0","0","0","0","0"
"S01002074",3834.4,75,100,14,0,6.5,1,282361,"1","0","0","0","0","0"
"S01002075",2066.1,58.3,100,4,0,5.8,1,151531,"1","0","0","0","0","0"
"S01002076",5040.3,33.3,100,0,4,1.9,1,164564,"1","0","0","0","0","0"
"S01002077",1792.1,40,100,2,0,8.9,1,284800,"1","0","0","0","0","0"
"S01002078",3517.6,36.4,100,12,0,0,1,227476,"1","0","0","0","0","0"
"S01002079",6690.5,83.3,100,0,38,5.2,1,184739,"1","0","0","0","0","0"
"S01002080",3850.4,66.7,100,7,1,0,1,320896,"1","0","0","0","0","0"
"S01002081",5232.6,85.7,80,1,0,3.1,1,177543,"1","0","0","0","0","0"
"S01002082",2679.5,81.8,100,28,0,0,1,198215,"1","0","0","0","0","0"
"S01002083",8944.5,20,100,35,0,10.2,1,121500,"1","0","0","0","0","0"
"S01002084",2695.4,75,75,1,1,2.5,1,138269,"1","0","0","0","0","0"
"S01002085",2520.2,50,100,0,1,0.9,1,144266,"1","0","0","0","0","0"
"S01002086",5117,100,100,1,4,5.1,1,149250,"1","0","0","0","0","0"
"S01002087",9434,60,100,4,0,0,1,143671,"1","0","0","0","0","0"
"S01002088",4162.3,71.4,100,19,0,5.7,1,326112,"1","0","0","0","0","0"
"S01002089",2096.4,100,100,5,0,0,1,281161,"1","0","0","0","0","0"
"S01002090",5946.9,50,94.4,27,0,5.4,1,238385,"1","0","0","0","0","0"
"S01002091",2836.3,87.5,50,0,1,1.6,1,164213,"1","0","0","0","0","0"
"S01002092",4410.1,90,100,12,0,0,1,358474,"1","0","0","0","0","0"
"S01002093",4803.1,25,0,0,11,3.3,1,157333,"1","0","0","0","0","0"
"S01002094",6588.6,50,100,8,0,0,1,162764,"1","0","0","0","0","0"
"S01002095",1390.8,100,100,5,0,14.3,1,436000,"1","0","0","0","0","0"
"S01002096",1418.4,46.7,95.8,9,0,0,1,268491,"1","0","0","0","0","0"
"S01002097",2433.1,100,85.7,0,0,0,1,281477,"1","0","0","0","0","0"
"S01002098",6925.2,75,100,22,0,10,1,173547,"1","0","0","0","0","0"
"S01002099",2351.8,85.7,100,3,0,2.8,1,291815,"1","0","0","0","0","0"
"S01002100",6655.6,77.8,100,8,0,0,1,127000,"1","0","0","0","0","0"
"S01002101",8030.4,70.6,90.9,1,12,4.8,1,179500,"1","0","0","0","0","0"
"S01002102",6828.5,46.2,100,2,0,5.8,1,111007,"1","0","0","0","0","0"
"S01002103",3039.5,50,100,0,0,0,1,216654,"1","0","0","0","0","0"
"S01002104",8720.9,30.8,83.3,1,3,1,1,154500,"1","0","0","0","0","0"
"S01002105",1408.5,100,100,55,0,0,1,467000,"1","0","0","0","0","0"
"S01002106",3496.5,66.7,100,0,5,1.1,1,213137,"1","0","0","0","0","0"
"S01002107",2798.5,80,100,62,0,9.6,1,175006,"1","0","0","0","0","0"
"S01002108",4960.3,100,100,0,4,1,1,235700,"1","0","0","0","0","0"
"S01002109",2183.4,75,80,3,1,1.5,1,211943,"1","0","0","0","0","0"
"S01002110",679.3,71.4,100,17,1,0,1,295292,"1","0","0","0","0","0"
"S01002111",2051.3,77.8,100,8,0,0,1,273155,"1","0","0","0","0","0"
"S01002112",3555.6,100,94.4,26,0,4.7,1,226014,"1","0","0","0","0","0"
"S01002113",1451.4,40,100,5,0,8.8,1,293948,"1","0","0","0","0","0"
"S01002114",2212.4,42.9,100,10,0,8.5,1,332860,"1","0","0","0","0","0"
"S01002115",859.1,90.9,100,3,1,2.9,1,399364,"1","0","0","0","0","0"
"S01002116",5814,72.7,82.4,15,1,0,1,160826,"1","0","0","0","0","0"
"S01002117",5467.2,100,100,1,3,0,1,195616,"1","0","0","0","0","0"
"S01002118",7364.3,50,100,0,11,1.7,1,145596,"1","0","0","0","0","0"
"S01002119",6568.1,20,90,9,0,6.4,1,129567,"1","0","0","0","0","0"
"S01002120",2739.7,66.7,100,40,0,5.2,1,175856,"1","0","0","0","0","0"
"S01002121",6116.2,16.7,100,30,0,0,1,145759,"1","0","0","0","0","0"
"S01002122",524.7,100,90,7,0,0,1,564812,"1","0","0","0","0","0"
"S01002123",1178.3,26.7,100,7,0,0,1,379778,"1","0","0","0","0","0"
"S01002124",1602.6,75,100,11,0,0,1,215373,"1","0","0","0","0","0"
"S01002125",4065,90.9,93.8,19,0,0,1,303215,"1","0","0","0","0","0"
"S01002126",3120.1,0,100,68,0,5.7,1,151458,"1","0","0","0","0","0"
"S01002127",6224.1,100,100,20,1,0,1,212536,"1","0","0","0","0","0"
"S01002128",1322.8,63.6,75,4,3,2.5,1,299310,"1","0","0","0","0","0"
"S01002129",8695.7,66.7,83.3,6,37,3.9,1,193261,"1","0","0","0","0","0"
"S01002130",2613.2,50,100,31,0,0,1,208375,"1","0","0","0","0","0"
"S01002131",2637.1,75,100,0,3,0,1,187444,"1","0","0","0","0","0"
"S01002132",5228.8,80,100,6,0,5.8,1,170038,"1","0","0","0","0","0"
"S01002133",1636.7,81.3,100,3,2,0,1,273278,"1","0","0","0","0","0"
"S01002134",1623.4,100,100,2,0,0,1,232233,"1","0","0","0","0","0"
"S01002135",1183.4,50,100,8,0,0,1,428176,"1","0","0","0","0","0"
"S01002136",1582.3,100,100,11,2,0,1,312413,"1","0","0","0","0","0"
"S01002137",5148.7,33.3,100,57,0,5.8,1,165750,"1","0","0","0","0","0"
"S01002138",13962.8,60,100,30,0,0,1,167093,"1","0","0","0","0","0"
"S01002139",1420.5,88.9,100,53,0,7.8,1,230420,"1","0","0","0","0","0"
"S01002140",6292.9,41.7,100,3,3,10.4,1,99300,"1","0","0","0","0","0"
"S01002141",4539.6,80,100,16,0,0,1,226286,"1","0","0","0","0","0"
"S01002142",2770.1,40,100,15,0,5.1,1,139042,"1","0","0","0","0","0"
"S01002143",5479.5,66.7,0,22,0,8.2,1,165616,"1","0","0","0","0","0"
"S01002144",2118.6,100,100,12,0,0,1,400579,"1","0","0","0","0","0"
"S01002145",824.4,80,100,6,1,0,1,494990,"1","0","0","0","0","0"
"S01002146",2932.6,75,93.3,11,2,5.5,1,160350,"1","0","0","0","0","0"
"S01002147",7692.3,45.5,100,39,2,4.2,1,158250,"1","0","0","0","0","0"
"S01002148",1122.3,75,90.9,0,0,0,1,413682,"1","0","0","0","0","0"
"S01002149",9594.9,66.7,100,29,0,9.9,1,130028,"1","0","0","0","0","0"
"S01002150",2812.9,78.6,100,11,0,0,1,155911,"1","0","0","0","0","0"
"S01002151",4406.8,80,100,3,0,3.7,1,119432,"1","0","0","0","0","0"
"S01002152",1033.1,100,100,16,0,0,1,209422,"1","0","0","0","0","0"
"S01002153",3795.1,50,100,29,2,0,1,205500,"1","0","0","0","0","0"
"S01002154",10241,42.9,100,19,0,10.2,1,84123,"1","0","0","0","0","0"
"S01002155",8629.4,46.2,93.3,0,0,6.7,1,108035,"1","0","0","0","0","0"
"S01002156",1792.1,83.3,100,4,1,0,1,403927,"1","0","0","0","0","0"
"S01002157",0,80,100,19,1,0,1,449913,"1","0","0","0","0","0"
"S01002158",575.4,80,100,0,0,0,1,361339,"1","0","0","0","0","0"
"S01002159",4092.8,77.8,100,10,0,0,1,337279,"1","0","0","0","0","0"
"S01002160",12528.5,25,100,0,0,10.6,1,136288,"1","0","0","0","0","0"
"S01002161",2850.6,100,100,4,21,0,1,341875,"1","0","0","0","0","0"
"S01002162",5865.1,40,92.9,42,0,7,1,148690,"1","0","0","0","0","0"
"S01002163",4149.4,83.3,83.3,1,0,4.1,1,130678,"1","0","0","0","0","0"
"S01002164",7304.1,25,100,60,0,4.8,3,92600,"0","0","1","0","0","0"
"S01002165",4023,40,100,59,9,5.6,1,181700,"1","0","0","0","0","0"
"S01002166",1277.1,71.4,100,7,0,0,1,412841,"1","0","0","0","0","0"
"S01002167",9820,50,80,14,0,8.1,1,156036,"1","0","0","0","0","0"
"S01002168",5628.5,100,83.3,2,1,4.3,1,331529,"1","0","0","0","0","0"
"S01002169",1497,70,100,1,0,0,1,231780,"1","0","0","0","0","0"
"S01002170",9681.1,25,87.5,36,0,7.7,1,147721,"1","0","0","0","0","0"
"S01002171",5672.6,40,100,2,0,9.6,1,159750,"1","0","0","0","0","0"
"S01002172",4279.6,60,100,17,0,6.8,1,232833,"1","0","0","0","0","0"
"S01002173",2465.5,87.5,100,6,2,0,1,204929,"1","0","0","0","0","0"
"S01002174",3198.3,100,100,3,1,0,1,243616,"1","0","0","0","0","0"
"S01002175",2846.3,66.7,100,0,0,0,1,161067,"1","0","0","0","0","0"
"S01002176",5376.3,44.4,100,5,0,8.2,3,118692,"0","0","1","0","0","0"
"S01002177",512.8,72.7,100,3,0,0,1,245163,"1","0","0","0","0","0"
"S01002178",2076.8,57.1,100,4,1,0,1,309555,"1","0","0","0","0","0"
"S01002179",2276.2,57.1,100,13,0,0,1,331026,"1","0","0","0","0","0"
"S01002180",1557.6,81.8,100,6,0,4.3,1,227625,"1","0","0","0","0","0"
"S01002181",4458.6,75,100,11,1,7.8,1,111541,"1","0","0","0","0","0"
"S01002182",2538.1,100,100,5,0,0,1,415529,"1","0","0","0","0","0"
"S01002183",3759.4,90.9,85.7,1,1,5.4,1,116376,"1","0","0","0","0","0"
"S01002184",645.2,66.7,100,31,0,0,1,292899,"1","0","0","0","0","0"
"S01002185",8909.9,40,100,5,1,10.9,1,91850,"1","0","0","0","0","0"
"S01002186",584.8,84.6,90.9,0,0,0,1,207700,"1","0","0","0","0","0"
"S01002187",573.4,100,100,2,1,3.2,1,326126,"1","0","0","0","0","0"
"S01002188",1886.8,75,100,8,0,0,1,270810,"1","0","0","0","0","0"
"S01002189",6320.2,66.7,88.9,2,0,7.9,1,167036,"1","0","0","0","0","0"
"S01002190",1668.5,100,100,4,1,0,1,209464,"1","0","0","0","0","0"
"S01002191",11543.1,20,100,0,0,11.5,1,74257,"1","0","0","0","0","0"
"S01002192",8578.4,30,100,47,0,4.8,1,132681,"1","0","0","0","0","0"
"S01002193",1730.1,63.6,100,23,3,0,1,426149,"1","0","0","0","0","0"
"S01002194",8155.6,33.3,100,52,0,5,1,151600,"1","0","0","0","0","0"
"S01002195",3001.7,77.8,93.3,1,0,0,1,245022,"1","0","0","0","0","0"
"S01002196",3787.9,80,100,28,4,0,1,136284,"1","0","0","0","0","0"
"S01002197",6293.7,70,100,3,0,7.2,1,130454,"1","0","0","0","0","0"
"S01002198",3787.9,50,100,4,1,5.9,1,127379,"1","0","0","0","0","0"
"S01002199",2790.2,62.5,100,8,0,3,1,275448,"1","0","0","0","0","0"
"S01002200",1850.1,80,100,9,0,0,1,374971,"1","0","0","0","0","0"
"S01002201",1819.8,83.3,100,3,1,0,1,288918,"1","0","0","0","0","0"
"S01002202",1067.2,60,100,3,1,0,1,305756,"1","0","0","0","0","0"
"S01002203",1639.3,71.4,100,0,0,5.4,1,158361,"1","0","0","0","0","0"
"S01002204",11994,50,100,0,0,0,1,105250,"1","0","0","0","0","0"
"S01002205",1824.8,77.8,100,15,2,0,1,285172,"1","0","0","0","0","0"
"S01002206",4052.7,81.8,100,1,0,3.3,1,156429,"1","0","0","0","0","0"
"S01002207",2720.3,75,90,15,0,0,1,216789,"1","0","0","0","0","0"
"S01002208",646,81.8,100,1,0,0,1,320179,"1","0","0","0","0","0"
"S01002209",3643,66.7,100,0,2,5.6,1,119400,"1","0","0","0","0","0"
"S01002210",1730.1,100,100,6,0,0,1,293156,"1","0","0","0","0","0"
"S01002211",23809.5,50,100,0,0,18.9,1,71833,"1","0","0","0","0","0"
"S01002212",8691.7,58.3,100,1,0,7.8,1,87621,"1","0","0","0","0","0"
"S01002213",5910.2,66.7,100,49,0,12.3,3,310304,"0","0","1","0","0","0"
"S01002214",1118.6,93.3,100,0,0,0,1,256058,"1","0","0","0","0","0"
"S01002215",2690.6,60,100,11,0,0,1,209775,"1","0","0","0","0","0"
"S01002216",5105.3,63,100,0,0,9.3,1,114838,"1","0","0","0","0","0"
"S01002217",2924,90.9,90.9,0,0,2.6,1,127463,"1","0","0","0","0","0"
"S01002218",1453.5,80,100,1,3,0,1,188500,"1","0","0","0","0","0"
"S01002219",2010.7,88.9,100,13,0,10.4,1,276047,"1","0","0","0","0","0"
"S01002220",2642,75,100,18,0,0,1,311635,"1","0","0","0","0","0"
"S01002221",6060.6,53.8,100,0,0,9.6,1,114031,"1","0","0","0","0","0"
"S01002222",1779.4,83.3,100,3,0,7,1,384753,"1","0","0","0","0","0"
"S01002223",2311.2,75,100,11,0,0,1,290656,"1","0","0","0","0","0"
"S01002224",1714.3,66.7,100,3,0,0,1,250600,"1","0","0","0","0","0"
"S01002225",2104.4,83.3,90.9,3,22,3,1,190505,"1","0","0","0","0","0"
"S01002226",882.6,93.8,95,28,0,4.6,1,198092,"1","0","0","0","0","0"
"S01002227",13872.1,21.4,100,7,0,0,1,109028,"1","0","0","0","0","0"
"S01002228",4559.3,40,100,3,0,0,1,281866,"1","0","0","0","0","0"
"S01002229",2049.2,33.3,100,4,0,7.7,1,209601,"1","0","0","0","0","0"
"S01002230",3271,100,92.3,19,0,5,1,228933,"1","0","0","0","0","0"
"S01002231",1398.6,85.7,100,6,0,0,1,225994,"1","0","0","0","0","0"
"S01002232",9361.2,0,100,21,0,4.2,1,120600,"1","0","0","0","0","0"
"S01002233",5627.7,75,83.3,6,0,3,1,138946,"1","0","0","0","0","0"
"S01002234",5494.5,66.7,100,0,0,6.2,1,94000,"1","0","0","0","0","0"
"S01002235",2577.3,69.2,100,9,37,4.6,1,193816,"1","0","0","0","0","0"
"S01002236",7709.3,52.6,100,26,0,3.7,1,112688,"1","0","0","0","0","0"
"S01002237",4992.9,36.4,100,25,0,3.4,1,148766,"1","0","0","0","0","0"
"S01002238",13864.8,20,100,4,0,10.2,1,128749,"1","0","0","0","0","0"
"S01002239",15167.4,28.6,91.7,10,0,6.4,1,94071,"1","0","0","0","0","0"
"S01002240",7403.8,55.6,83.3,11,1,12,1,132300,"1","0","0","0","0","0"
"S01002241",8064.5,38.9,100,14,0,9.9,1,150056,"1","0","0","0","0","0"
"S01002242",3359.5,66.7,100,1,1,0,1,187032,"1","0","0","0","0","0"
"S01002243",3389.8,100,90.9,28,1,4.2,1,171076,"1","0","0","0","0","0"
"S01002244",2988,69.2,100,0,0,5.6,1,117448,"1","0","0","0","0","0"
"S01002245",1932.2,66.7,100,7,0,3.4,1,188463,"1","0","0","0","0","0"
"S01002246",6353.9,66.7,100,0,0,0,1,120722,"1","0","0","0","0","0"
"S01002247",9539.8,25,100,15,0,13,1,104500,"1","0","0","0","0","0"
"S01002248",1774.6,68.4,100,24,0,0,1,318589,"1","0","0","0","0","0"
"S01002249",7381.9,61.5,100,3,0,8.8,1,129900,"1","0","0","0","0","0"
"S01002250",2098.6,76.2,100,6,0,0,1,162586,"1","0","0","0","0","0"
"S01002251",3154.6,75,100,3,0,0,3,236707,"0","0","1","0","0","0"
"S01002252",2074.7,100,100,9,0,0,1,411281,"1","0","0","0","0","0"
"S01002253",8753.9,40,100,19,0,10.3,1,133221,"1","0","0","0","0","0"
"S01002254",3891.1,80,100,1,1,4.5,1,124688,"1","0","0","0","0","0"
"S01002255",4816.4,73.9,100,2,1,3.2,1,171418,"1","0","0","0","0","0"
"S01002256",2252.3,68.8,89.5,8,0,0,1,220799,"1","0","0","0","0","0"
"S01002257",4992.9,87.5,100,6,0,7.8,1,158643,"1","0","0","0","0","0"
"S01002258",5939.5,66.7,92.3,0,0,3.5,1,129714,"1","0","0","0","0","0"
"S01002259",3508.8,14.3,100,37,0,9.6,1,183000,"1","0","0","0","0","0"
"S01002260",1137.7,87.5,100,18,0,0,1,258179,"1","0","0","0","0","0"
"S01002261",4090.9,88.9,100,23,0,4.8,1,252364,"1","0","0","0","0","0"
"S01002262",3128.9,80,100,3,0,0,1,172625,"1","0","0","0","0","0"
"S01002263",1955.7,100,87.5,5,0,0,1,268218,"1","0","0","0","0","0"
"S01002264",3717.5,45,90.9,15,1,10.9,1,188458,"1","0","0","0","0","0"
"S01002265",7278.5,39,97.3,23,0,6.6,1,95990,"1","0","0","0","0","0"
"S01002266",8219.2,50,100,1,2,9.3,1,117750,"1","0","0","0","0","0"
"S01002267",6980.8,35.7,85.7,3,0,6.8,1,84116,"1","0","0","0","0","0"
"S01002268",2702.7,71.4,100,0,0,0,1,231333,"1","0","0","0","0","0"
"S01002269",3304,71.4,100,7,0,0,1,185836,"1","0","0","0","0","0"
"S01002270",3985.1,53.3,85,8,1,1.9,1,144024,"1","0","0","0","0","0"
"S01002271",3125,83.3,100,12,0,6.1,1,221007,"1","0","0","0","0","0"
"S01002272",2954.2,71.4,100,26,0,6.4,1,142786,"1","0","0","0","0","0"
"S01002273",3928.2,80,100,6,2,5.6,1,155125,"1","0","0","0","0","0"
"S01002274",5065.1,73.3,100,6,5,7.2,1,140153,"1","0","0","0","0","0"
"S01002275",8528.8,13.3,100,22,0,15.7,1,133030,"1","0","0","0","0","0"
"S01002276",1118.6,33.3,100,17,0,0,1,388157,"1","0","0","0","0","0"
"S01002277",9036.1,33.3,85.7,3,0,13,1,119504,"1","0","0","0","0","0"
"S01002278",10185.2,26.3,100,2,1,10.3,1,65429,"1","0","0","0","0","0"
"S01002279",9252.7,58.3,96,16,0,15.7,1,71500,"1","0","0","0","0","0"
"S01002280",2910.4,62.5,100,30,0,5.3,1,180568,"1","0","0","0","0","0"
"S01002281",11396,30,88.9,21,0,27,1,NA,"1","0","0","0","0","0"
"S01002282",8313.5,20,100,7,0,0,1,NA,"1","0","0","0","0","0"
"S01002283",3246.8,70,100,2,0,9.4,1,251619,"1","0","0","0","0","0"
"S01002284",3526.9,68.3,100,10,0,6.8,1,156880,"1","0","0","0","0","0"
"S01002285",8141.8,69.2,88.9,2,1,3.3,1,176050,"1","0","0","0","0","0"
"S01002286",2567.4,71.4,100,5,0,0,1,182000,"1","0","0","0","0","0"
"S01002287",2721.1,87.5,100,21,3,8.8,1,492944,"1","0","0","0","0","0"
"S01002288",4470.9,59.3,100,1,0,6.9,1,147558,"1","0","0","0","0","0"
"S01002289",10214,61.1,100,11,0,17.4,1,133859,"1","0","0","0","0","0"
"S01002290",6054.5,42.1,92.3,0,1,15.5,1,142666,"1","0","0","0","0","0"
"S01002291",10967.7,50,100,1,2,22.7,1,57000,"1","0","0","0","0","0"
"S01002292",8414.5,73.7,94.1,5,2,7.2,1,192110,"1","0","0","0","0","0"
"S01002293",6112.5,30,100,0,0,9.8,1,106600,"1","0","0","0","0","0"
"S01002294",2139.8,83.3,100,29,1,0,1,372490,"1","0","0","0","0","0"
"S01002295",2490.7,77.8,100,26,0,0,1,243449,"1","0","0","0","0","0"
"S01002296",4739.3,0,100,0,0,0,1,NA,"1","0","0","0","0","0"
"S01002297",8771.9,37.5,100,10,0,5.2,1,192029,"1","0","0","0","0","0"
"S01002298",1355,71.4,80,38,0,14.9,1,229894,"1","0","0","0","0","0"
"S01002299",1963.4,75,100,15,0,4.4,1,207591,"1","0","0","0","0","0"
"S01002300",2580.6,60,100,36,0,0,1,313585,"1","0","0","0","0","0"
"S01002301",4308.2,39.1,100,6,0,13,1,116560,"1","0","0","0","0","0"
"S01002302",11473.4,28.6,91.7,32,0,18.3,1,103500,"1","0","0","0","0","0"
"S01002303",9179.9,30,83.3,0,0,10.5,1,103167,"1","0","0","0","0","0"
"S01002304",3778.3,70,100,1,0,3.2,1,182299,"1","0","0","0","0","0"
"S01002305",9849.4,88.9,87.5,1,1,10.4,1,101857,"1","0","0","0","0","0"
"S01002306",4771,100,100,4,3,8.3,1,244492,"1","0","0","0","0","0"
"S01002307",3149.6,63.2,84.6,0,1,3.4,1,154212,"1","0","0","0","0","0"
"S01002308",2076.8,72.2,100,6,0,0,1,205160,"1","0","0","0","0","0"
"S01002309",8196.7,42.9,100,1,0,6.8,1,93226,"1","0","0","0","0","0"
"S01002310",14223.2,41.7,87.5,3,0,17.5,1,100290,"1","0","0","0","0","0"
"S01002311",1509.1,42.9,100,18,1,0,1,421896,"1","0","0","0","0","0"
"S01002312",12480.5,14.3,92.9,1,0,9.4,1,99238,"1","0","0","0","0","0"
"S01002313",2924,87.5,100,39,0,0,1,338875,"1","0","0","0","0","0"
"S01002314",2876.9,80,100,13,0,0,1,242317,"1","0","0","0","0","0"
"S01002315",5093.4,100,100,27,0,6,1,279128,"1","0","0","0","0","0"
"S01002316",1317.5,83.3,100,35,0,0,1,474366,"1","0","0","0","0","0"
"S01002317",3474.3,58.8,94.9,2,0,4.2,1,174058,"1","0","0","0","0","0"
"S01002318",7338.6,66.7,88.9,16,0,5.9,1,113051,"1","0","0","0","0","0"
"S01002319",12796.2,40,100,0,0,6,1,97448,"1","0","0","0","0","0"
"S01002320",2377.2,84.6,100,8,3,14.3,1,219823,"1","0","0","0","0","0"
"S01002321",11639.2,38.7,100,0,0,17.2,1,64167,"1","0","0","0","0","0"
"S01002322",3511.2,60,87.5,1,0,6.9,1,179262,"1","0","0","0","0","0"
"S01002323",4660.5,72.7,100,14,2,0,1,160999,"1","0","0","0","0","0"
"S01002324",12562.8,36.4,95.2,1,0,15.5,1,118000,"1","0","0","0","0","0"
"S01002325",6827,41.4,100,14,0,8.4,1,147550,"1","0","0","0","0","0"
"S01002326",8465.6,50,100,7,1,6.2,1,111498,"1","0","0","0","0","0"
"S01002327",2907,81.8,100,25,0,5.2,3,198331,"0","0","1","0","0","0"
"S01002328",3501.4,16.7,100,74,4,7.9,3,114286,"0","0","1","0","0","0"
"S01002329",4335.3,25,100,79,0,8.2,3,134900,"0","0","1","0","0","0"
"S01002330",5340.5,40,100,50,0,5.1,3,124312,"0","0","1","0","0","0"
"S01002331",5830.9,10,100,73,0,7.9,3,114005,"0","0","1","0","0","0"
"S01002332",2212.4,72.7,100,19,0,4.4,3,188594,"0","0","1","0","0","0"
"S01002333",2621.2,66.7,100,25,2,0,3,141072,"0","0","1","0","0","0"
"S01002334",2582.6,63.6,100,22,0,0,3,238639,"0","0","1","0","0","0"
"S01002335",3314.9,66.7,100,6,0,11.9,3,188083,"0","0","1","0","0","0"
"S01002336",1932.4,29.4,100,29,3,3.8,3,149536,"0","0","1","0","0","0"
"S01002337",2853.9,57.1,100,43,0,5.4,3,163333,"0","0","1","0","0","0"
"S01002338",7261.4,33.3,100,2,0,0,3,88167,"0","0","1","0","0","0"
"S01002339",6283.7,66.7,100,6,0,0,6,73700,"0","0","0","0","0","1"
"S01002340",4878,100,100,0,0,0,6,68000,"0","0","0","0","0","1"
"S01002341",5050.5,20,100,2,0,13.2,6,130000,"0","0","0","0","0","1"
"S01002342",7258.1,33.3,66.7,11,0,0,6,71167,"0","0","0","0","0","1"
"S01002343",4335.3,0,100,1,0,0,6,116250,"0","0","0","0","0","1"
"S01002344",6622.5,28.6,100,10,0,0,6,65060,"0","0","0","0","0","1"
"S01002345",4418.3,7.1,100,38,0,10.4,6,62500,"0","0","0","0","0","1"
"S01002346",4608.3,0,100,4,0,0,6,83833,"0","0","0","0","0","1"
"S01002347",5665.7,28.6,100,3,0,0,6,112691,"0","0","0","0","0","1"
"S01002348",4672.9,50,100,3,0,5.1,6,114000,"0","0","0","0","0","1"
